transaction_id,transaction_date,customer_id,card_type,amount,merchant_category,merchant_country,transaction_channel,device_type,is_international,is_card_present,transactions_last_24h,average_amount_30d,risk_score,is_fraud
CC00002732,2025-12-11 16:03:57,C001180,visa,244.26,electronics,India,atm,android,1,0,7,210.21,40,0
CC00009143,2025-10-29 20:26:34,C002804,mastercard,362.29,grocery,UAE,atm,windows,0,1,1,75.02,26,0
CC00006718,2025-01-02 11:13:08,C000514,visa,281.22, entertainment ,United Kingdom,mobile_app,other,0,0,0,423.02,35,0
CC00011548,2025-08-15 18:37:59,C003136,mastercard,175.45,fashion,United Kingdom,pos,mac,0,1,2,259.68,24,0
CC00006030,2025-04-06 21:46:24,C001832,visa,219.94,utilities,United Kingdom,website,ios,0,0,5,196.59,35,0
CC00005492,2025-09-22 20:08:40,C002036,visa,370.07,RESTAURANT,United States,mobile_app,android,0,0,2,139.56,31,0
CC00004439,2025-12-25 22:58:17,C000696,visa,95.2,fuel,Canada,website,android,0,1,5,166.8,20,0
CC00001009,2025-04-14 06:20:02,C003158,visa,165.07,entertainment,India,atm,android,1,0,3,85.41,48,0
CC00001255,2025-03-22 16:11:18,C002008,rupay,1179.41,entertainment,United Kingdom,pos,mac,0,0,1,83.17,28,0
CC00006332,2025-11-16 22:34:40,C003110,amex,173.97,entertainment,Canada,pos,android,0,1,3,160.16,22,0
CC00002108,2025-09-09 17:10:39,C003048,visa,66.78,fuel,India,website,android,0,1,5,169.83,21,0
CC00011303,2025-10-14 05:41:07,C002829,mastercard,233.67,utilities,Germany,pos,ios,0,1,3,193.96,21,0
CC00000508,2025-07-01 10:53:39,C000072,amex,85.72,utilities,United Kingdom,atm,windows,0,1,6,418.43,24,0
CC00001312,2025-12-31 06:39:17,C000976,visa,86.36,travel,United Kingdom,mobile_app,ios,0,1,5,88.61,19,0
CC00009685,2025-10-08 01:07:51,C001919,mastercard,106.77,entertainment,India,atm,mac,0,1,9,179.16,25,0
CC00003956,2025-01-08 17:11:11,C000325,rupay,179.17,grocery,UAE,mobile_app,mac,0,1,5,94.67,13,0
CC00010002,2025-11-26 04:14:31,C001593,amex,244.55,fuel,Canada,atm,mac,0,0,10,617.84,27,0
CC00009848,2025-04-17 03:29:55,C002480,amex,464.46,electronics,Germany,mobile_app,android,1,1,4,40.4,37,0
CC00007249,31/10/2025,C001241,visa,228.55,utilities,United States,website,ios,0,1,10,276.63,10,0
CC00009550,2025-01-31 09:18:01,C001171,rupay,85.4,utilities,UAE,,mac,0,0,5,64.2,24,0
CC00011483,2025-01-12 00:17:03,C002697,amex,904.32,fashion,United States,mobile_app,ios,1,1,6,88.09,34,0
CC00007347,2025-10-07 20:21:21,C001873,mastercard,242.09,fuel,Australia,atm,android,0,0,10,325.95,34,0
CC00005801,2025-01-18 01:46:43,C001008,rupay,121.46,fashion,Singapore,atm,windows,0,1,0,238.75,16,0
CC00008156,2025-10-10 04:19:18,C002708,rupay,552.23,grocery,India,pos,android,1,0,2,1679.49,54,0
CC00009850,2025-06-30 12:46:50,C001109,mastercard,141.83,utilities,Canada,mobile_app,windows,0,1,2,118.17,9,0
CC00006519,2025-10-31 01:01:06,C002984,visa,102.26,restaurant,United States,mobile_app,mac,0,1,10,251.68,19,0
CC00007416,2025-10-05 00:47:14,C001770,visa,412.94,grocery,Singapore,atm,mac,0,1,6,161.65,21,0
CC00007490,2025-04-06 07:57:30,C002852,rupay,1967.84,fuel,Australia,pos,mac,0,0,7,171.18,36,0
CC00003146,2025-11-29 02:46:09,C003121,rupay,150.36,entertainment,United Kingdom,pos,ios,0,0,0,464.92,37,0
CC00010611,2025-08-21 11:21:04,C000170,rupay,379.59,entertainment,UAE,mobile_app,windows,0,1,5,115.19,15,0
CC00008255,2025-10-23 16:18:47,C002593,visa,291.36,grocery,United Kingdom,mobile_app,ios,0,1,2,48.98,14,0
CC00008793,2025-05-07 01:00:51,C001407,amex,112.79,electronics,Singapore,website,mac,0,0,0,52.13,21,0
CC00006150,2025-06-05 06:50:44,C002905,rupay,332.19,utilities,Singapore,pos,mac,0,0,4,,22,0
CC00011297,2025-03-06 18:40:55,C003283,mastercard,363.8,fashion,UAE,website,other,0,1,4,247.79,9,0
CC00005773,2025-03-18 22:39:38,C001396,mastercard,107.99,fuel,Germany,pos,,0,0,6,122.25,32,0
CC00009151,2025-08-21 14:38:23,C002213,mastercard,551.87,electronics,UAE,mobile_app,windows,0,1,3,296.5,20,0
CC00004095,2025-02-10 11:46:09,C002727,amex,200.3,entertainment,Canada,mobile_app,mac,0,1,4,60.29,12,0
CC00006561,2025-02-02 21:57:28,C000903,mastercard,379.19,restaurant,Australia,mobile_app,mac,0,1,6,115.05,24,0
CC00005990,2025-03-17 01:08:46,C001095,amex,27.38,travel,Singapore,mobile_app,windows,0,1,0,49.87,16,0
CC00007663,2025-10-19 00:11:31,C000692,rupay,110.84,restaurant,United States,atm,windows,1,0,1,187.92,49,0
CC00003728,2025-11-28 12:14:03,C001694,rupay,142.1,entertainment,United Kingdom,atm,other,0,1,0,293.7,21,0
CC00007049,2025-07-23 09:19:29,C002822,mastercard,26.32,fashion,UAE,website,ios,0,1,3,113.44,20,0
CC00006994,2025-12-25 11:01:55,C000557,mastercard,323.55,entertainment,Germany,atm,ios,0,0,2,151.86,32,0
CC00002216,21/08/2025,C002502,visa,69.8,electronics,United States,mobile_app,mac,0,1,7,74.68,19,1
CC00001762,2025-08-13 02:58:34,C002705,mastercard,384.37,fashion,Australia,website,ios,1,1,3,61.44,33,0
CC00001425,2025-06-15 15:34:43,C000556,rupay,42.69,pharmacy,United States,pos,mac,0,0,3,238.12,37,0
CC00004241,2025-11-29 20:55:48,C002914,rupay,2427.23,restaurant,United Kingdom,mobile_app,mac,0,1,1,474.39,42,0
CC00008497,2025-05-05 00:44:58,C001145,amex,624.2,entertainment,Canada,mobile_app,ios,0,1,7,72.66,25,0
CC00008402,2025-09-17 18:27:26,C002001,amex,289.46,fuel,Singapore,mobile_app,mac,0,1,3,159.88,24,0
CC00010938,2025-10-14 05:12:07,C000174,amex,429.4,pharmacy,Germany,mobile_app,windows,0,1,6,374.03,19,0
CC00006779,2025-03-10 15:50:03,C002097,amex,30.63,utilities,Singapore,mobile_app,mac,0,1,4,201.98,25,0
CC00010170,2025-12-07 14:54:28,C001130,,213.96,utilities,Singapore,atm,mac,0,1,8,185.76,19,0
CC00005248,2025-12-28 15:31:05,C000807,mastercard,110.26,restaurant,Germany,website,mac,0,0,2,201.82,37,0
CC00005628,2025-07-06 20:12:49,C001276,mastercard,118.13,electronics,United States,mobile_app,ios,1,1,8,158.59,40,0
CC00000158,2025-01-07 13:37:30,C003334,visa,53.06,travel,Germany,atm,mac,0,1,3,,25,0
CC00002728,2025-07-16 06:09:01,C000160,rupay,113.59,travel,Singapore,website,windows,0,1,6,128.37,9,0
CC00004394,2025-06-03 03:14:01,C002073,rupay,108.43,fashion,UAE,pos,windows,1,0,6,68.47,54,0
CC00000930,2025-04-11 08:55:09,C001968,visa,227.82,electronics,United Kingdom,mobile_app,android,0,1,6,167.35,18,0
CC00002346,2025-10-25 22:46:22,C000053,visa,749.37,fuel,Germany,website,ios,0,0,0,182.29,23,0
CC00001325,2025-04-26 00:40:20,C001620,amex,105.64,electronics,Singapore,atm,other,0,0,4,438.25,35,0
CC00006492,2025-02-04 11:28:24,C002030,rupay,530.5,entertainment,United Kingdom,atm,windows,1,1,4,148.25,43,0
CC00003931,2025-06-27 10:14:09,C003456,visa,166.19,fuel,Singapore,mobile_app,other,0,0,2,77.61,22,0
CC00007301,2025-02-07 08:01:46,C000467,amex,221.35,grocery,Singapore,website,windows,0,1,5,39.26,26,0
CC00010038,2025-07-21 00:30:10,C000055,rupay,31.93,fuel,,website,android,1,0,6,358.68,40,0
CC00006494,2025-04-19 13:18:06,C000165,rupay,497.08,restaurant,Australia,mobile_app,android,0,1,10,206.5,22,0
CC00010264,2025-06-18 01:08:56,C002541,visa,154.11,travel,India,pos,IOS,0,0,7,102.57,24,0
CC00003210,2025-05-26 09:24:02,C000118,mastercard,303.84,travel,UAE,mobile_app,other,0,1,1,309.56,18,0
CC00002143,2025-03-28 22:07:27,C000069,mastercard,4114.64,entertainment,United States,mobile_app,ios,0,0,7,252.06,27,0
CC00010131,2025-12-24 21:38:07,C000490,visa,335.98,travel,United States,website,other,0,0,6,175.88,37,0
CC00009791,2025-07-07 21:22:01,C000454,visa,192.12,travel,Germany,atm,ios,0,1,3,164.91,14,0
CC00004899,2025-08-12 01:30:14,C001371,mastercard,223.46,travel,Canada,website,windows,0,0,8,318.89,25,0
CC00000856,2025-10-10 22:27:22,C000106,amex,850.41,pharmacy,United States,pos,mac,0,1,6,113.46,16,0
CC00008093,2025-05-22 07:31:39,C001516,mastercard,85.28,electronics,Germany,pos,android,0,1,3,21.9,10,0
CC00009037,,C002648,rupay,71.26,utilities,Singapore,atm,android,0,1,7,219.69,16,0
CC00005411,2025-07-07 17:25:47,C000519,rupay,493.28,entertainment,Australia,mobile_app,mac,0,0,2,96.1,34,0
CC00006186,2025-01-28 07:42:22,C003334,rupay,241.15,travel,United Kingdom,atm,ios,0,1,5,75.47,10,0
CC00002578,2025-05-02 06:46:17,C002122,mastercard,207.16,fuel,United Kingdom,pos,mac,0,1,1,122.79,9,0
CC00011864,2025-08-27 17:21:46,C002236,rupay,70.18,fuel,United States,pos,mac,0,0,2,154.75,33,0
CC00000757,2025-09-27 09:57:35,C000004,visa,90.79,utilities,Canada,website,mac,0,1,0,82.56,26,0
CC00002573,2025-10-29 06:48:32,C002410,rupay,384.81,entertainment,India,mobile_app,mac,0,1,4,128.79,19,0
CC00002449,2025-04-04 08:46:48,C001639,mastercard,778.58,entertainment,Germany,atm,mac,0,1,3,120.05,20,0
CC00000216,2025-11-24 05:22:47,C000093,visa,27.77,fuel,India,pos,android,0,0,0,753.87,25,0
CC00007325,2025-07-15 01:23:18,C003243,rupay,80.38,utilities,UAE,mobile_app,other,0,1,0,290.3,10,0
CC00011964,2025-10-16 19:29:12,C000871,amex,119.01,fuel,Canada,pos,android,0,1,5,33.03,16,0
CC00007043,2025-12-13 05:55:59,C003091,mastercard,408.83,grocery,Canada,atm,other,1,0,6,122.96,42,0
CC00007449,2025-02-08 09:46:05,C000204,visa,96.21,entertainment,United Kingdom,pos,other,0,1,4,217.75,9,0
CC00011829,2025-02-08 16:27:16,C000523,rupay,434.94,fuel,UAE,atm,windows,0,0,3,107.23,29,0
CC00000971,2025-06-07 07:38:48,C000962,visa,192.21,pharmacy,Singapore,atm,other,0,0,5,80.84,25,0
CC00004765,2025-01-11 10:20:42,C003418,mastercard,196.01,restaurant,India,mobile_app,ios,0,1,3,122.94,15,1
CC00004902,2025-12-01 10:50:40,C000323,visa,108.97,travel,United Kingdom,website,android,0,0,4,160.08,25,0
CC00009691,2025-05-18 14:17:06,C001972,visa,84.68,utilities,India,atm,mac,0,1,7,194.01,21,0
CC00007317,2025-09-22 20:15:13,C003301,mastercard,61.04,utilities,United Kingdom,pos,android,0,0,2,56.93,32,0
CC00011980,2025-05-31 12:10:38,C003343,,531.48,fuel,Canada,pos,mac,0,1,5,126.4,11,0
CC00008909,2025-02-08 03:49:49,C001391,visa,95.97,electronics,United States,mobile_app,windows,0,1,2,169.6,23,0
CC00001573,2025-06-16 07:57:32,C002149,rupay,226.05,fashion,United States,mobile_app,other,0,1,0,59.83,17,0
CC00003548,2025-08-30 13:35:55,C001202,mastercard,213.68,grocery,India,mobile_app,other,0,1,3,409.61,21,0
CC00004534,2025-08-12 21:10:32,C000071,rupay,32.54,utilities,United States,pos,other,0,1,6,57.66,23,0
CC00011399,2025-07-08 14:57:10,C003185,mastercard,39.06,restaurant,Germany,mobile_app,other,0,1,10,432.44,16,0
CC00004363,2025-04-12 12:27:15,C001623,mastercard,211.5,entertainment,India,atm,android,0,1,7,66.85,25,0
CC00009363,2025-02-16 01:46:12,C001991,mastercard,275.73,travel,UAE,mobile_app,android,0,1,2,410.9,14,0
CC00006148,2025-03-23 18:04:17,C003341,visa,66.08,utilities,UAE,mobile_app,android,0,1,9,43.46,19,0
CC00010947,2025-09-12 07:39:10,C003184,amex,172.37,electronics,United States,atm,other,0,0,3,88.76,23,0
CC00009192,17/10/2025,C001828,amex,148.97,restaurant,Singapore,website,ios,0,1,4,163.48,8,0
CC00009196,2025-03-14 04:08:58,C000561,mastercard,454.43,pharmacy,UAE,mobile_app,ios,0,1,3,101.49,16,0
CC00011505,2025-04-06 07:13:22,C002384,mastercard,546.63,entertainment,Australia,pos,windows,0,0,3,134.95,28,0
CC00004223,2025-02-01 06:46:16,C000168,amex,163.53,utilities,United States,website,other,0,1,6,151.17,24,0
CC00008924,2025-08-17 15:20:50,C001691,rupay,194.05,utilities,Singapore,pos,mac,0,1,5,181.97,23,0
CC00011271,2025-07-17 12:17:48,C001803,rupay,257.63,travel,India,mobile_app,windows,0,0,7,111.73,37,0
CC00006563,2025-04-17 08:54:15,C002924,mastercard,461.7,electronics,Germany,mobile_app,android,0,1,0,135.53,16,0
CC00003851,2025-05-18 21:18:57,C001486,mastercard,1391.5,grocery,Australia,atm,other,1,0,2,165.94,42,0
CC00006102,2025-07-24 02:58:29,C000569,mastercard,575.05,travel,UAE,atm,mac,0,0,,149.71,37,0
CC00007411,2025-04-03 10:03:01,C002348,amex,120.98,pharmacy,UAE,atm,other,0,1,5,198.07,10,0
CC00003911,2025-06-17 18:28:34,C003230,rupay,107.01,electronics,UAE,pos,mac,0,1,3,149.52,19,0
CC00003702,2025-04-10 18:55:18,C000776,rupay,120.24,entertainment,Germany,mobile_app,mac,0,1,5,144.8,18,0
CC00001286,2025-05-13 03:49:34,C000452,rupay,88.9,fuel,Singapore,mobile_app,other,0,1,3,42.62,23,0
CC00002544,2025-11-20 15:27:43,C002061,visa,118.86,utilities,Singapore,website,other,0,1,4,180.95,8,0
CC00007659,2025-05-24 05:06:54,C003412,visa,108.58,travel,UAE,atm,ios,,0,6,120.48,29,0
CC00001843,2025-10-29 23:01:06,C001003,visa,274.98,pharmacy,,atm,other,0,0,3,214.55,30,0
CC00002161,2025-01-23 19:37:00,C001860,amex,276.76,pharmacy,Germany,mobile_app,windows,0,0,3,63.61,28,0
CC00008268,2025-02-16 22:39:39,C000984,rupay,47.19,fuel,Germany,mobile_app,other,0,1,2,88.28,24,0
CC00010145,2025-05-26 21:11:56,C000803,amex,50.78,entertainment,Germany,website,ios,0,1,6,430.12,18,0
CC00001359,2025-10-06 19:10:19,C001978,rupay,142.52,entertainment,Canada,atm,other,0,0,7,136.82,23,0
CC00003974,2025-11-05 09:21:04,C001084,amex,407.25,fashion,Australia,pos,other,1,1,10,136.39,43,0
CC00000265,2025-11-12 01:19:50,C002102,visa,216.7,fashion,Germany,atm,other,0,0,7,58.96,27,0
CC00009825,2025-12-17 07:17:11,C003179,amex,924.36,pharmacy,Germany,atm,ios,0,0,0,138.45,19,0
CC00005912,2025-04-20 07:53:35,C000389,amex,45.69,grocery,India,pos,other,0,1,2,191.7,8,0
CC00002683,2025-12-23 18:57:12,C001901,visa,187.77,restaurant,United Kingdom,website,android,0,0,4,163.3,23,0
CC00003579,2025-10-21 12:54:54,C002495,visa,133.18,electronics,United States,atm,android,0,1,4,102.13,9,0
CC00003637,2025-09-07 22:25:48,C000754,rupay,103.93,travel,United Kingdom,website,other,0,1,3,101.31,,0
CC00008504,2025-01-19 21:39:19,C003135,amex,142.21,fuel,India,pos,mac,0,0,2,112.96,34,0
CC00008333,2025-09-19 08:42:15,C001654,visa,328.37,pharmacy,Germany,atm,other,0,1,4,59.66,12,0
CC00003580,2025-11-27 02:39:11,C002919,visa,478.46,fuel,Australia,mobile_app,android,0,1,4,65.24,15,0
CC00009453,2025-04-02 06:35:14,C001146,visa,152.76,pharmacy,Germany,mobile_app,android,0,1,10,656.99,26,0
CC00004769,2025-06-08 21:33:46,C000196,mastercard,219.49,grocery,Canada,website,ios,0,1,0,62.04,13,0
CC00010704,2025-01-24 20:45:56,C003359,visa,22.73,grocery,Germany,website,ios,0,1,6,237.63,13,0
CC00009885,2025-01-16 19:41:42,C001817,rupay,112.15,fashion,United Kingdom,website,other,0,0,7,152.2,24,0
CC00005691,2025-11-24 00:14:43,C001897,rupay,52.07,pharmacy,United Kingdom,pos,other,0,1,0,144.22,13,0
CC00008479,2025-07-08 19:54:22,C002852,visa,161.11,electronics,Australia,website,windows,0,1,8,60.55,17,0
CC00003571,2025-12-29 22:08:54,C002306,rupay,86.94,pharmacy,India,mobile_app,ios,1,0,7,123.53,54,0
CC00008838,2025-11-28 20:37:11,C002387,visa,167.52,pharmacy,Germany,pos,ios,0,0,12,163.96,54,0
CC00008026,2025-08-06 16:19:37,C002501,amex,631.37,grocery,Singapore,website,mac,1,1,9,374.15,38,0
CC00009411,2025-12-29 17:21:09,C000490,mastercard,254.56,fashion,India,atm,windows,0,1,8,,23,0
CC00008409,2025-06-03 18:54:34,C002837,mastercard,159.42,entertainment,Canada,website,android,0,0,0,43.6,26,0
CC00001609,2025-02-08 17:21:13,C001969,mastercard,180.11,electronics,Germany,website,ios,0,0,4,367.34,36,0
CC00006539,2025-11-10 03:49:54,C001958,visa,140.9,grocery,Canada,atm,android,0,0,5,174.64,34,0
CC00004781,2025-08-26 00:42:58,C002152,mastercard,262.11,grocery,United States,pos,android,1,1,2,74.05,27,0
CC00005080,2025-12-17 12:54:25,C000322,rupay,268.38,pharmacy,UAE,atm,ios,0,0,7,107.23,31,0
CC00003609,,C002821,visa,145.54,pharmacy,Australia,mobile_app,android,0,1,0,158,23,0
CC00005494,2025-12-05 20:30:58,C001187,rupay,67.53,restaurant,United Kingdom,website,mac,1,1,2,259.68,26,0
CC00003408,2025-06-21 06:52:50,C001096,visa,67.98,fuel,India,atm,android,0,1,1,352.95,8,0
CC00003572,2025-02-04 11:28:34,C002053,rupay,489.09,utilities,India,pos,other,0,0,1,194.32,25,0
CC00011456,2025-04-18 21:58:33,C000882,mastercard,474.85,fuel,Australia,pos,mac,0,0,0,278.31,22,0
CC00008357,2025-02-24 06:54:44,C000882,rupay,1236.2,utilities,United Kingdom,mobile_app,windows,0,1,4,146.79,23,0
CC00003463,2025-01-17 22:05:40,C001436,mastercard,130.86,utilities,India,atm,mac,0,1,2,192.29,19,0
CC00008430,2025-07-20 06:18:06,C001016,rupay,226.02,grocery,Germany,mobile_app,android,0,1,3,131.38,26,0
CC00009815,2025-12-12 08:10:25,C001382,rupay,480.05,restaurant,United States,pos,,0,1,3,81.48,25,0
CC00011234,2025-10-16 08:46:47,C001140,rupay,78.68,travel,Germany,mobile_app,other,0,0,4,100.84,26,0
CC00002881,2025-01-18 03:49:04,C001457,visa,144.87,electronics,Germany,atm,other,0,1,8,203.42,12,1
CC00008553,2025-01-07 20:39:34,C000425,visa,594.12,restaurant,UAE,pos,windows,0,0,6,148.43,21,0
CC00003787,2025-11-21 15:51:54,C002539,visa,190.12,pharmacy,India,pos,mac,1,1,2,732.72,31,0
CC00007429,2025-01-29 14:25:31,C002892,visa,40.54,electronics,United Kingdom,pos,windows,1,1,8,84.04,33,0
CC00008689,2025-10-21 18:21:32,C002423,amex,556.57,fuel,Australia,mobile_app,ios,0,1,4,188.46,22,0
CC00011910,26/04/2025,C002634,mastercard,72.53,utilities,Germany,atm,mac,0,0,6,110.84,34,0
CC00004751,2025-08-11 02:10:04,C000783,rupay,107.55,fashion,Germany,atm,ios,0,0,8,76.76,24,0
CC00001851,2025-08-21 18:47:01,C002850,rupay,692.98,fashion,India,pos,other,0,1,3,384.55,9,0
CC00009808,2025-03-28 03:24:28,C000740,mastercard,77.16,entertainment,Australia,atm,other,0,1,3,197.5,19,0
CC00007322,2025-03-26 23:51:33,C002155,amex,288.72,utilities,United Kingdom,website,other,0,1,3,265.89,10,0
CC00003590,2025-12-02 01:45:27,C002505,rupay,146.34,grocery,Singapore,pos,mac,0,1,5,287.73,17,0
CC00001776,2025-01-13 01:02:41,C001055,visa,425.36,entertainment,Germany,pos,other,0,0,5,235.73,33,0
CC00003704,2025-06-23 07:41:39,C000521,mastercard,64.08,restaurant,United States,pos,windows,0,0,5,272.55,34,0
CC00011278,2025-04-02 12:59:37,C001201,rupay,158.6,fuel,United States,atm,ios,0,1,2,149.68,18,0
CC00003213,2025-09-14 23:00:21,C002896,rupay,81.61,pharmacy,United States,mobile_app,android,0,0,6,230.7,21,0
CC00003835,2025-10-03 10:01:08,C000230,mastercard,45.53,restaurant,Singapore,website,other,1,1,3,308.32,31,0
CC00010218,2025-10-19 07:04:32,C003394,mastercard,132.84,fashion,India,pos,ios,0,0,9,227.13,26,0
CC00004713,2025-10-04 14:49:10,C001779,amex,191.47,pharmacy,Singapore,pos,windows,0,1,0,171.03,8,0
CC00010082,2025-01-05 00:25:23,C000202,rupay,97.42,electronics,Singapore,atm,windows,0,1,3,52.91,13,0
CC00006290,2025-08-14 20:12:01,C000689,amex,94.33,grocery,UAE,website,mac,0,1,6,344.6,18,0
CC00004023,2025-10-24 09:30:24,C002072,mastercard,53.29,fashion,Canada,atm,other,0,0,5,274.63,29,0
CC00002398,2025-02-01 05:19:17,C002750,amex,44.45,travel,Germany,atm,mac,0,1,8,34.78,18,0
CC00005357,2025-01-15 23:50:04,C003303,mastercard,148.34,pharmacy,Singapore,atm,android,0,1,0,192.84,12,0
CC00003009,2025-01-09 12:33:19,C001287,visa,369.64,travel,Germany,atm,android,0,1,5,143.88,11,0
CC00010847,2025-07-24 05:34:24,C001932,mastercard,52.91,restaurant,United States,website,mac,0,1,6,185.05,25,0
CC00010638,2025-05-17 01:15:56,C000789,rupay,84.81,restaurant,Singapore,mobile_app,,0,1,0,221.99,17,0
CC00010072,31/12/2025,C002536,amex,97.63,entertainment,UAE,mobile_app,mac,0,0,5,69.78,32,0
CC00002117,2025-08-08 18:58:51,C002919,amex,93.81,fashion,UAE,pos,other,0,1,6,52.94,14,0
CC00003108,2025-01-22 08:46:22,C003165,mastercard,104.74,travel,India,pos,other,0,0,3,123.29,19,0
CC00007851,2025-11-09 12:58:54,C001251,rupay,80.13,grocery,Germany,pos,other,0,0,5,111.55,33,0
CC00008517,2025-05-15 20:28:32,C001072,amex,86.09,entertainment,India,atm,windows,0,1,5,190.44,,0
CC00001736,2025-12-24 23:02:29,C002073,mastercard,2136.19,pharmacy,Singapore,pos,android,0,1,7,196.24,39,0
CC00006193,2025-10-14 20:02:41,C000833,amex,475.1,utilities,India,atm,other,0,0,0,185.6,33,0
CC00011033,2025-06-01 19:42:19,C001180,visa,173.51,utilities,United Kingdom,atm,android,0,1,6,218.86,19,0
CC00002037,2025-06-29 11:10:21,C001057,rupay,246.63,restaurant,Canada,pos,other,0,0,10,260.86,20,0
CC00002849,2025-10-21 15:29:28,C002282,rupay,561.66,grocery,Canada,website,android,0,1,5,63.31,22,0
CC00002910,2025-12-27 13:22:36,C000713,rupay,659.29,grocery,India,mobile_app,other,0,1,4,96.02,16,0
CC00000031,2025-02-22 08:25:46,C000309,mastercard,73.27,fuel,UAE,mobile_app,mac,0,1,10,231.12,8,0
CC00008309,2025-04-14 23:13:30,C000192,amex,51.45,fashion,United Kingdom,atm,other,0,1,8,216.54,19,0
CC00002912,2025-03-11 08:21:59,C000017,amex,10,utilities,Canada,website,windows,0,0,0,338.46,21,0
CC00000810,,C002770,rupay,118.24,fashion,Singapore,website,android,0,0,2,110.15,31,0
CC00003327,2025-04-05 00:06:34,C001767,rupay,22.57,travel,UAE,mobile_app,mac,0,1,5,181.17,10,0
CC00004701,2025-07-17 10:16:12,C000408,mastercard,84.49,utilities,United Kingdom,atm,windows,0,0,1,532.28,29,0
CC00006918,2025-04-12 12:51:05,C002865,rupay,98.63,utilities,Australia,atm,mac,0,0,5,200.35,36,0
CC00011929,2025-03-30 13:13:14,C003383,,66.3,electronics,United Kingdom,website,other,0,0,9,35.41,25,0
CC00007754,2025-01-09 02:58:38,C001584,mastercard,1179.91,utilities,United States,pos,windows,0,1,6,278.85,16,0
CC00003102,2025-06-14 17:00:27,C000132,visa,85.4,fuel,Singapore,atm,,0,1,9,50.2,25,0
CC00011178,2025-02-11 16:05:03,C003295,rupay,115.34,,Australia,mobile_app,ios,0,0,2,157.71,27,0
CC00007922,2025-01-20 02:09:30,C001439,rupay,318.01,grocery,Canada,pos,mac,0,1,11,46.26,46,0
CC00011069,2025-01-24 19:58:18,C001326,visa,421.79,pharmacy,United States,pos,ios,0,0,4,194.64,29,0
CC00010080,2025-10-23 10:49:19,C000391,amex,337.96,restaurant,Singapore,mobile_app,android,0,1,7,232.43,25,0
CC00006520,2025-12-07 23:49:00,C002982,amex,114.58,fuel,Australia,pos,other,0,1,4,521.52,18,0
CC00001465,2025-07-05 15:33:45,C000610,mastercard,208.28,electronics,Singapore,pos,other,0,0,2,316.23,21,0
CC00005690,2025-10-18 18:54:39,C002931,amex,448.73,utilities,United States,mobile_app,windows,0,0,6,379.05,32,0
CC00003230,2025-06-05 07:37:55,C002859,rupay,188.57,restaurant,Canada,website,windows,0,1,1,134.3,20,0
CC00003976,2025-01-18 10:35:03,C001421,visa,22.83,travel,United Kingdom,website,mac,0,0,2,101.15,26,0
CC00008380,2025-06-25 22:53:50,C002249,mastercard,653.79,fuel,UAE,website,other,0,0,0,270.24,35,0
CC00006022,2025-06-14 16:40:16,C002578,rupay,,fashion,Australia,mobile_app,android,0,0,9,178.09,26,0
CC00007542,2025-07-14 13:23:11,C001372,mastercard,167.94,restaurant,Singapore,atm,ios,0,1,3,282.44,16,0
CC00011674,2025-05-24 22:50:13,C002924,visa,123.26,pharmacy,Australia,atm,android,0,1,0,214.12,14,0
CC00002380,2025-04-06 13:13:49,C002875,mastercard,199.67,fashion,United Kingdom,website,windows,0,0,3,217.58,31,0
CC00003915,2025-11-12 11:00:54,C003321,amex,365.12,restaurant,UAE,atm,ios,0,1,6,117.45,21,0
CC00003588,2025-09-19 04:39:40,C000101,amex,102.83,electronics,Australia,pos,ios,0,1,6,119.73,8,0
CC00008535,2025-03-12 14:53:26,C000482,amex,389.39,restaurant,UAE,mobile_app,android,0,0,3,58.55,24,0
CC00010761,2025-11-04 02:45:55,C001998,visa,193.52,utilities,Germany,mobile_app,ios,1,1,1,128.27,37,0
CC00007827,2025-06-04 01:44:28,C001183,mastercard,342.95,entertainment,United Kingdom,atm,windows,0,1,6,91.73,18,0
CC00005634,2025-02-13 16:28:54,C002701,mastercard,143.79,restaurant,United States,website,other,1,0,2,224.94,38,0
CC00011461,2025-10-20 01:34:30,C002441,mastercard,72.7,utilities,United Kingdom,pos,mac,0,1,1,295.51,16,0
CC00004406,2025-08-21 15:27:47,C002385,visa,640.88,entertainment,United Kingdom,pos,android,1,0,7,211.49,,0
CC00010897,2025-08-18 06:48:11,C000888,mastercard,18.49,restaurant,India,mobile_app,mac,0,0,0,101.84,20,0
CC00007229,2025-10-21 09:04:46,C002705,amex,173.11,grocery,India,pos,android,0,1,2,408.32,17,0
CC00002768,2025-08-05 01:19:52,C001429,visa,331.89,pharmacy,UAE,mobile_app,other,1,0,5,93.05,48,0
CC00006548,2025-10-09 10:56:38,C000559,visa,289.45,restaurant,Australia,website,mac,0,0,0,167.18,24,0
CC00002643,2025-12-03 17:02:46,C002826,mastercard,82.35,restaurant,Canada,atm,android,0,0,7,394.32,24,0
CC00005067,2025-08-23 02:23:47,C000946,visa,165.97,travel,UAE,pos,mac,1,0,1,79.11,43,0
CC00003714,2025-06-28 01:34:13,C000252,mastercard,184.03,travel,Singapore,mobile_app,mac,0,1,7,305.33,11,0
CC00000915,2025-10-03 17:41:16,C000738,visa,579.07,fashion,UAE,website,windows,0,0,5,224.1,27,0
CC00008428,2025-05-07 08:12:08,C002923,visa,159.87,fashion,United Kingdom,mobile_app,windows,0,0,5,48.19,28,0
