order_id,order_date,customer_id,product_category,order_amount,payment_method,billing_country,shipping_country,email_age_days,account_age_days,device_type,ip_risk_level,failed_payment_attempts,delivery_speed,risk_score,is_fraud
ORD00007541,2025-06-14 13:05:28,EC001653,fashion,225.64,debit_card,United Kingdom,United Kingdom,1250,1337,android,medium,2,express,39,0
ORD00004204,2025-03-07 19:10:47,EC001713,sports,453.44,net_banking,India,India,1845,1097,other,low,3,express,27,0
ORD00009585,2025-08-26 10:45:17,EC000562,sports,660.98,net_banking,Australia,Australia,182,1157,android,low,2,express,31,0
ORD00007679,2025-06-10 16:42:19,EC002272,electronics,439.38,debit_card,Singapore,Singapore,660,1258,other,high,0,express,32,0
ORD00003313,2025-11-10 13:30:16,EC003690,sports,543.01,upi,Australia,Australia,221,1740,ios,high,1,express,36,0
ORD00003968,2025-04-04 19:47:29,EC001476,home,582.47,debit_card,Canada,Canada,374,587,mac,medium,2,express,39,0
ORD00008799,2025-12-22 14:41:23,EC004147,books,350.18,upi,Germany,Germany,2114,1441,android,low,1,same_day,17,0
ORD00002542,2025-09-14 16:17:28,EC002343,home,118.09,debit_card,Australia,Australia,1860,1151,ios,low,0,express,16,0
ORD00002394,2025-09-13 18:06:08,EC001039,books,275.79,upi,United Kingdom,United Kingdom,1315,1545,ios,medium,2,same_day,40,0
ORD00001801,2025-08-03 21:24:55,EC000707,books,825.18,wallet,Germany,Germany,717,952,windows,medium,1,standard,24,0
ORD00009065,2025-12-09 07:28:56,EC000487,electronics,506.41,credit_card,United Kingdom,United Kingdom,2106,1241,OTHER,high,3,express,49,0
ORD00001242,2025-12-03 21:22:02,EC003253,electronics,483.98,credit_card,India,India,1906,1001,android,low,1,standard,5,0
ORD00002503,2025-10-01 19:52:35,EC002277,fashion,272.36,credit_card,United Kingdom,United Kingdom,210,1689,ios,low,2,express,29,0
ORD00005400,2025-06-02 03:36:44,EC002924,fashion,263.49,net_banking,Germany,Germany,1676,20,ios,medium,3,express,48,0
ORD00008834,2025-07-10 09:35:20,EC002566,books,415.8,net_banking,UAE,Australia,681,703,other,medium,3,same_day,51,0
ORD00010647,2025-04-22 20:54:42,EC001860,fashion,1721.95,credit_card,Canada,UAE,177,,ios,high,1,same_day,73,0
ORD00004701,2025-07-24 04:36:32,EC003829,sports,606.75,upi,Germany,Germany,567,760,other,high,0,express,38,0
ORD00006113,2025-09-11 00:27:26,EC001626,fashion,303.96,upi,Australia,Australia,1204,466,IOS,low,1,standard,13,0
ORD00003640,2025-01-03 10:56:35,EC003879,books,507.85,wallet,UAE,UAE,1247,668,windows,high,1,same_day,39,0
ORD00008678,2025-09-16 02:12:23,EC001121,sports,510.11,upi,Canada,Canada,957,1332,windows,medium,2,,36,0
ORD00003513,2025-02-18 11:22:47,EC000521,sports,965.64,net_banking,India,India,698,620,mac,medium,1,standard,17,0
ORD00009813,2025-10-06 09:19:52,EC001510,beauty,194.61,net_banking,Canada,Canada,1377,1137,mac,low,2,standard,31,0
ORD00006819,2025-04-06 16:30:25,EC003546,home,343.58,wallet,UAE,UAE,1464,1036,ios,low,3,same_day,29,0
ORD00008141,2025-04-10 10:45:26,EC001721,sports,648.27,credit_card,Singapore,Singapore,809,1503,ios,high,0,express,42,0
ORD00007513,2025-08-12 04:21:26,EC001511,beauty,569.51,wallet,United States,United States,1732,944,other,low,3,same_day,31,0
ORD00007015,2025-02-17 22:18:23,EC000253,fashion,62.79,wallet,Australia,Australia,1875,569,other,medium,2,same_day,37,0
ORD00001914,2025-01-16 13:00:09,EC000407,fashion,1539.84,net_banking,UAE,UAE,2175,1155,ios,high,2,same_day,52,0
ORD00007375,2025-08-16 23:00:58,EC003282,home,524.06,upi,Singapore,India,1145,423,mac,high,3,standard,77,0
ORD00004084,2025-01-06 00:53:41,EC003217,beauty,125,debit_card,Singapore,Singapore,1822,967,windows,high,2,express,54,0
ORD00008394,2025-12-02 17:37:21,EC003904,books,653.3,net_banking,UAE,UAE,1862,1482,windows,low,1,express,14,0
ORD00000343,2025-10-16 04:13:57,EC002755,home,192.25,debit_card,United Kingdom,United Kingdom,142,1658,mac,low,3,express,30,0
ORD00011667,2025-09-14 06:57:50,EC003318,home,410.91,upi,India,India,1912,701,ios,medium,3,same_day,36,1
ORD00006406,2025-05-25 07:54:24,EC000431,books,460.41,debit_card,India,India,1704,1131,android,low,2,same_day,31,0
ORD00001358,2025-09-06 11:10:23,EC003179,sports,341.73,net_banking,India,India,562,975,mac,low,0,same_day,7,0
ORD00004847,2025-05-12 05:43:56,EC001595,beauty,739.77,net_banking,Singapore,Singapore,2105,526,windows,high,0,same_day,34,0
ORD00004401,2025-02-24 09:49:55,EC002948,sports,326.15,upi,India,India,427,938,other,medium,1,same_day,26,0
ORD00001894,2025-01-06 18:59:32,EC001937,sports,267.25,credit_card,UAE,UAE,1921,1090,android,medium,3,same_day,41,0
ORD00008091,2025-03-16 14:45:11,EC002419,electronics,209.52,credit_card,UAE,UAE,585,229,android,low,2,same_day,24,0
ORD00002716,05/05/2025,EC003849,fashion,1971.21,wallet,United Kingdom,United Kingdom,1499,579,windows,high,0,same_day,34,0
ORD00009363,2025-02-23 12:03:41,EC000736,electronics,1989.82,credit_card,Singapore,Singapore,2085,413,ios,medium,0,express,20,0
ORD00006985,2025-02-02 06:57:14,EC003571,home,1220.1,credit_card,Germany,Germany,268,74,other,medium,2,standard,41,1
ORD00009941,2025-09-27 15:03:31,EC000141,sports,1657.32,upi,Australia,Australia,1019,1472,ios,medium,3,standard,40,0
ORD00008729,2025-11-17 11:22:37,EC002083,books,950.63,debit_card,Australia,Canada,1115,1779,ios,low,2,standard,47,1
ORD00004861,2025-10-12 05:57:54,EC001684,fashion,687.84,net_banking,Singapore,Singapore,294,79,other,medium,3,same_day,33,0
ORD00000675,2025-06-12 01:40:49,EC001919,beauty,372.04,debit_card,Germany,Germany,264,1020,android,medium,3,express,40,0
ORD00008203,23/07/2025,EC000012,electronics,211.99,credit_card,Germany,Germany,184,362,ios,medium,1,standard,15,0
ORD00002302,2025-05-17 10:46:03,EC002697,electronics,86.44,credit_card,United Kingdom,United Kingdom,1223,1497,ios,medium,2,express,33,0
ORD00000691,2025-01-25 10:35:43,EC000408,home,60.37,credit_card,Australia,Australia,232,656,ios,low,,standard,13,0
ORD00011969,2025-04-26 06:32:54,EC000486,fashion,825.33,upi,Australia,Australia,1738,1117,android,low,3,standard,24,0
ORD00000744,2025-06-10 18:53:50,EC003434,beauty,120.52,net_banking,Germany,Germany,2067,175,mac,low,0,same_day,8,0
ORD00009719,2025-03-27 05:51:56,EC001499,beauty,153.63,debit_card,UAE,Australia,2048,433,ios,medium,2,standard,59,0
ORD00006088,2025-02-28 15:05:56,EC000821,home,147.39,net_banking,Germany,Singapore,608,601,other,low,2,standard,46,0
ORD00010561,2025-08-03 06:54:42,EC003372,beauty,1242.16,wallet,India,India,155,253,ios,medium,2,standard,34,0
ORD00002209,2025-12-12 19:55:07,EC002062,books,284.78,upi,Australia,Singapore,1066,9,windows,low,1,same_day,49,0
ORD00000359,2025-05-31 08:25:19,EC003583,fashion,737.55,wallet,UAE,UAE,295,297,windows,medium,3,same_day,37,0
ORD00005752,2025-02-06 14:10:30,EC002107,sports,273.46,wallet,Australia,Australia,567,1591,android,low,2,standard,30,0
ORD00009302,2025-12-18 12:17:05,EC001345,sports,468.92,net_banking,Canada,Canada,231,1150,windows,low,3,same_day,31,0
ORD00008902,2025-06-01 10:26:36,EC001760,beauty,178.67,net_banking,Singapore,Singapore,1471,1587,other,high,1,same_day,33,0
ORD00005048,2025-09-26 07:04:41,EC001262,electronics,71.35,net_banking,Germany,Germany,1099,19,windows,medium,2,same_day,47,0
ORD00003344,2025-01-01 16:39:56,EC002646,fashion,156.61,credit_card,United States,United States,,660,other,low,2,same_day,29,0
ORD00010035,2025-04-08 06:03:03,EC003955,beauty,255.38,debit_card,Singapore,Singapore,1804,1333,windows,medium,2,same_day,38,0
ORD00004922,2025-12-18 05:15:19,EC000935,home,496.06,debit_card,Singapore,Singapore,164,433,other,medium,3,same_day,35,0
ORD00002097,2025-08-05 21:55:50,EC000408,fashion,232,net_banking,United Kingdom,United Kingdom,591,579,,low,2,express,21,0
ORD00003707,2025-10-19 02:08:17,EC001750,electronics,155.89,credit_card,United States,United States,1982,301,other,medium,1,standard,17,0
ORD00008297,2025-02-01 07:43:34,EC000747,beauty,572.86,net_banking,Canada,Canada,1626,1381,ios,high,3,same_day,49,1
ORD00009191,2025-09-17 15:05:55,EC003662,electronics,449.87,debit_card,Canada,Canada,2124,741,ios,low,0,same_day,16,0
ORD00005728,2025-09-01 16:04:20,EC003645,electronics,903.05,debit_card,India,India,1076,1603,windows,high,2,express,48,0
ORD00010037,2025-06-21 23:01:18,EC001546,electronics,446.01,credit_card,United States,United States,509,,ios,high,3,same_day,52,0
ORD00002497,2025-02-21 07:17:06,EC004164,beauty,359.91,upi,Germany,Germany,1106,1644,mac,low,0,express,15,1
ORD00003762,2025-05-17 01:29:47,EC002057,beauty,57.92,credit_card,Singapore,Singapore,221,226,android,low,3,same_day,27,0
ORD00003732,2025-05-02 16:51:29,EC002353,beauty,585.51,net_banking,Germany,Germany,752,,other,high,2,express,54,0
ORD00009301,2025-11-11 03:54:58,EC003626,home,425.02,net_banking,Australia,Australia,1678,12,other,medium,0,standard,32,0
ORD00005237,2025-11-23 06:17:34,EC000967,home,854.02,net_banking,United States,United States,918,884,ios,medium,2,express,31,0
ORD00003407,2025-05-22 18:16:09,EC001327,beauty,211.4,wallet,UAE,Canada,78,1661,ios,medium,2,express,58,0
ORD00005145,2025-07-27 08:50:38,EC004149,electronics,588.5,net_banking,Australia,Australia,1622,826,mac,low,2,express,32,0
ORD00000105,2025-08-31 03:12:03,EC001816,home,509.56,upi,Australia,Australia,1181,243,android,medium,2,express,33,0
ORD00002565,2025-01-13 21:55:40,EC001638,sports,347.75,debit_card,UAE,UAE,2122,68,ios,medium,2,same_day,37,0
ORD00005231,2025-04-15 23:00:03,EC002793,fashion,108.11,credit_card,Singapore,Singapore,1058,445,ios,high,2,express,54,0
ORD00009493,2025-04-29 23:27:56,EC001470,home,181.11,upi,United States,United States,2111,1243,windows,low,2,express,32,1
ORD00000637,2025-08-05 21:23:39,EC001523,electronics,291.69,net_banking,United States,United States,594,1099,other,low,1,express,7,0
ORD00008975,2025-10-25 23:32:48,EC000378,books,973.25,debit_card,UAE,UAE,664,382,mac,medium,2,same_day,42,0
ORD00007276,2025-08-03 07:58:13,EC001456,electronics,351.07,credit_card,India,India,1597,1038,android,low,0,express,5,0
ORD00007294,2025-05-31 22:45:45,EC002691,home,85.16,upi,Australia,Australia,991,340,ios,low,3,express,21,0
ORD00008507,2025-05-17 02:08:52,EC001292,home,84.46,credit_card,India,India,292,600,other,low,3,standard,26,0
ORD00007096,2025-05-05 03:55:40,EC003650,electronics,119.81,wallet,India,India,1518,1534,windows,medium,0,standard,19,0
ORD00010532,2025-08-25 23:08:44,EC004110,sports,239.87,wallet,Germany,Germany,2018,1260,windows,low,2,standard,24,0
ORD00005876,2025-09-02 03:08:38,EC002540,home,505.16,net_banking,UAE,United States,769,127,other,medium,1,express,34,0
ORD00008408,2025-05-04 01:50:25,EC000359,beauty,191.46,upi,Germany,Germany,692,115,android,low,1,same_day,10,0
ORD00007631,2025-07-29 16:55:48,EC001023,electronics,210.73,credit_card,Australia,Australia,122,420,other,medium,1,standard,18,0
ORD00002838,2025-09-16 22:58:03,EC000367,sports,179.08,upi,CANADA,Canada,1842,1663,windows,medium,0,express,26,0
ORD00006233,2025-11-10 19:33:43,EC003297,sports,260.24,debit_card,Singapore,Singapore,2066,707,windows,medium,2,express,31,0
ORD00006771,2025-05-25 04:20:21,EC003462,sports,391.04,net_banking,United States,Australia,1062,1651,ios,low,3,same_day,50,0
ORD00011917,2025-01-17 19:21:44,EC000860,books,699.33,upi,UAE,UAE,1587,1136,other,medium,3,express,33,0
ORD00002484,2025-10-28 09:08:33,EC002703,home,713.3,net_banking,India,United States,1526,1054,other,medium,3,same_day,55,0
ORD00002164,2025-05-21 01:44:40,EC000918,sports,612.01,upi,Germany,Germany,1822,457,mac,low,1,express,17,0
ORD00011069,2025-01-31 18:31:36,EC003418,electronics,114.47,net_banking,India,India,945,1415,mac,high,3,standard,55,0
ORD00010246,2025-08-28 09:52:10,EC000144,electronics,450.83,credit_card,United Kingdom,United Kingdom,57,487,ios,high,0,express,36,0
ORD00001213,2025-12-25 22:41:52,EC000894,beauty,322.59,credit_card,United States,United States,18,243,other,low,2,standard,44,0
ORD00010820,2025-11-04 22:19:08,EC000063,sports,3612.22,upi,Germany,Germany,1265,993,android,medium,0,same_day,17,0
ORD00001343,2025-02-28 03:44:08,EC000185,fashion,143.85,upi,United States,United States,1634,820,other,high,2,standard,55,0
ORD00011155,2025-10-20 14:33:52,EC002691,electronics,360.75,net_banking,Germany,Germany,202,487,windows,low,0,express,9,0
ORD00005563,2025-12-10 11:08:53,EC003231,books,338.21,NET_BANKING,Canada,Canada,746,1273,windows,low,2,standard,33,0
ORD00004058,2025-05-19 12:26:30,EC001273,home,441.77,net_banking,United States,United States,510,969,android,low,0,express,10,0
ORD00010713,2025-12-30 07:10:47,EC004156,fashion,83.03,wallet,United Kingdom,United Kingdom,502,14,mac,low,0,same_day,29,0
ORD00010539,2025-05-11 02:14:30,EC000922,books,134.68,wallet, India ,India,99,1681,other,medium,2,same_day,,0
ORD00001369,2025-10-18 23:37:53,EC002171,books,1039.97,wallet,Canada,Canada,491,540,android,low,2,standard,27,0
ORD00000473,2025-12-20 13:41:09,EC001434,books,141.06,debit_card,United Kingdom,United Kingdom,349,1237,other,low,3,same_day,32,0
ORD00009313,2025-01-29 08:59:00,EC003233,beauty,1185.58,credit_card,India,UAE,1132,671,mac, low ,0,express,30,0
ORD00005884,2025-06-25 21:00:19,EC002190,home,425.18,credit_card,United States,United States,1560,641,windows,medium,2,standard,33,0
ORD00004461,2025-03-26 12:10:33,EC002599,sports,1635.3,upi,Australia,Australia,2060,1594,other,high,2,same_day,49,0
ORD00007423,2025-06-28 21:27:12,EC000602,fashion,310.71,wallet,United Kingdom,United Kingdom,1441,850,other,medium,0,standard,17,0
ORD00002796,2025-06-14 16:12:21,EC002569,fashion,834.42,wallet,United States,United States,1456,667,windows,low,2,same_day,30,0
ORD00010335,2025-09-05 23:10:23,EC000569,sports,234.58,wallet,UAE,UAE,464,1591,android,medium,2,express,34,1
ORD00009923,2025-11-30 02:31:39,EC000076,books,1629.41,upi,Germany,Germany,1942,488,other,medium,2,same_day,35,0
ORD00011251,2025-07-14 17:02:01,EC001601,sports,751.68,wallet,UAE,UAE,745,1093,android,medium,3,express,38,0
ORD00007765,2025-02-27 08:26:14,EC000132,beauty,457.87,credit_card,Germany,Germany,215,205,other,low,3,express,29,0
ORD00000476,2025-04-10 17:35:41,EC002187,books,50,net_banking,UAE,UAE,1162,1348,windows,low,3,express,22,0
ORD00005760,2025-11-29 13:56:54,EC000405,electronics,51.93,credit_card,Germany,Germany,19,1260,other,medium,0,standard,33,0
ORD00009935,2025-02-17 04:27:10,EC000261,fashion,336.47,upi,Canada,Canada,425,636,android,medium,0,same_day,22,0
ORD00004207,2025-06-26 22:39:12,EC003220,electronics,417.52,debit_card,Germany,Germany,392,1229,android,high,2,express,54,0
ORD00005990,2025-03-24 10:21:08,EC002709,home,603.68,net_banking,Australia,Australia,1800,1064,android,high,2,express,56,0
ORD00006645,2025-08-16 17:24:28,EC001699,fashion,615.14,upi,Canada,Canada,1601,649,mac,low,1,standard,16,0
ORD00006380,2025-10-05 04:05:40,EC001083,sports,118.63,credit_card,UAE,UAE,1713,152,other,medium,0,express,23,0
ORD00005064,2025-05-11 02:23:59,EC000005,home,69.16,credit_card,India,India,,223,windows, low ,2,standard,28,0
ORD00002365,2025-10-05 17:00:10,EC000151,fashion,581.91,net_banking,Canada,Singapore,1100,1342,mac,low,2,express,49,1
ORD00009757,2025-02-01 22:21:28,EC002517,fashion,611.78,upi,,United Kingdom,505,1172,other,medium,3,express,34,0
ORD00004380,2025-01-08 15:55:55,EC003502,books,1487.67,upi,Australia,Australia,42,668,android,high,0,standard,41,0
ORD00005605,2025-03-14 16:34:39,EC003199,home,661.82,credit_card,United Kingdom,United Kingdom,969,66,windows,low,2,express,26,0
ORD00009922,2025-10-24 20:47:31,EC001069,electronics,188.17,upi,Singapore,Singapore,421,1665,windows,low,3,same_day,31,0
ORD00004770,2025-07-22 02:20:53,EC001758,beauty,1864.23,net_banking,Germany,Germany,1991,1789,windows,medium,2,express,41,0
ORD00011619,2025-11-02 15:36:01,EC001530,fashion,120.54,credit_card,Australia,Australia,1543,117,android,low,3,same_day,23,0
ORD00001953,2025-12-30 14:10:25,EC003115,fashion,210.28,debit_card,Germany,Germany,374,1097,windows,low,0,express,6,0
ORD00000648,2025-09-16 20:20:02,EC002615,home,94.45,upi,United Kingdom,United Kingdom,1409,387,android,high,0,same_day,34,0
ORD00009375,2025-05-13 10:26:28,EC001208,fashion,322.4,upi,United States,United States,320,314,mac,low,3,standard,29,0
ORD00011715,2025-07-27 06:56:36,EC001102,home,2736.71,wallet,UAE,UAE,997,1196,mac,low,2,same_day,26,0
ORD00005973,2025-07-03 16:18:55,EC004090,beauty,815.22,net_banking,UAE,UAE,1002,181,windows,low,2,standard,31,0
ORD00008915,2025-09-25 11:05:06,EC001941,sports,61.71,wallet,Canada,Canada,1013,390,android,medium,2,same_day,35,0
ORD00011138,2025-01-29 16:42:45,EC002549,fashion,589.13,net_banking,Singapore,United Kingdom,1443,348,android,low,2,same_day,52,0
ORD00005806,2025-07-29 05:14:11,EC001017,sports,983.36,credit_card,United Kingdom,United Kingdom,1519,561,mac,low,1,express,9,0
ORD00000713,2025-04-19 19:28:49,EC001700,books,223.07,net_banking,Singapore,Singapore,1211,1333,windows,low,3,same_day,32,0
ORD00009564,2025-07-10 04:42:22,EC003967,books,595.23,net_banking,United States,United States,236,999,android,medium,0,express,26,0
ORD00009281,2025-11-01 04:10:10,EC003655,beauty,395.7,credit_card,India,India,1568,987,windows,low,0,standard,9,0
ORD00002906,2025-08-08 19:36:59,EC000859,books,553.64,credit_card,Germany,Germany,1925,646,ios,low,3,express,31,0
ORD00011246,2025-01-10 12:28:06,EC002364,electronics,307.12,upi,Australia,United Kingdom,926,455,ios,medium,3,same_day,58,0
ORD00001538,2025-12-05 15:28:25,EC000560,books,228.87,debit_card,United Kingdom,United Kingdom,1967,602,windows,low,0,same_day,10,0
ORD00004782,2025-10-09 09:29:54,EC002479,electronics,184.09,net_banking,UAE,United States,2051,729,windows,high,2,express,72,0
ORD00008545,2025-03-24 17:53:37,EC000183,SPORTS,204.57,upi,Germany,Germany,568,1113,ios,medium,0,same_day,24,0
ORD00011091,2025-04-25 17:32:49,EC000638,books,87.28,upi,United States,Canada,1293,1041,android,medium,3,express,53,0
ORD00005791,2025-01-20 02:59:40,EC002291,home,156.77,debit_card,Australia,Australia,1528,293,android,medium,2,standard,39,0
ORD00011975,2025-12-04 05:27:55,EC002119,beauty,983.32,credit_card,United States,United States,1835,1093,windows,low,0,express,6,0
ORD00011616,2025-07-14 13:00:40,EC001046,books,390.89,credit_card,United Kingdom,United Kingdom,1858,754,mac,low,1,same_day,12,0
ORD00007995,2025-06-22 02:26:44,EC003820,beauty,537.05,debit_card,United Kingdom,Singapore,2083,94,mac,low,2,express,43,0
ORD00007455,2025-09-25 00:50:05,EC002974,beauty,259.05,credit_card,Germany,Germany,1486,1337,android,low,3,same_day,32,0
ORD00011071,2025-04-15 00:31:04,EC000883,fashion,234.82, upi ,India,United States,825,1573,mac,medium,1,same_day,40,0
ORD00002298,2025-12-20 04:45:16,EC000889,fashion,340.43,upi,UAE,United States,993,1196,windows,low,2,standard,50,0
ORD00000977,2025-01-22 04:42:09,EC003921,electronics,67.11,wallet,India,India,1007,1031,other,medium,0,express,26,0
ORD00007457,2025-12-08 19:04:51,EC002844,fashion,340.46,upi,Germany,Germany,551,664,other,medium,0,standard,25,0
ORD00002656,2025-04-05 16:22:51,EC004129,electronics,359.29,upi,UAE,UAE,2102,1764,ios,medium,1,standard,14,0
ORD00006819,2025-04-06 16:30:25,EC003546,home,343.58,wallet,UAE,UAE,1464,1036,ios,low,3,same_day,29,0
ORD00003718,2025-11-30 02:54:04,EC003070,home,1189.27,net_banking,Singapore,Singapore,241,1468,windows,low,1,express,8,0
ORD00001129,2025-06-20 23:59:06,EC003039,home,570.91,debit_card,Australia,Australia,2010,1555,android,low,3,same_day,28,0
ORD00001542,2025-05-02 07:01:01,EC000108,beauty,358.42,upi,UAE,UAE,39,649,other,low,3,same_day,25,0
ORD00009258,2025-07-03 08:11:44,EC002873,fashion,78.02,credit_card,Australia,Australia,190,1536,other,low,2,standard,26,0
ORD00003615,2025-06-22 11:38:13,EC003497,beauty,1115.34,credit_card,Canada,Canada,900,1492,windows,medium,3,express,39,0
ORD00003493,2025-02-08 21:25:00,EC002320,beauty,369.55,credit_card,Canada,Canada,577,666,windows,high,3,express,47,0
ORD00006540,2025-12-24 15:58:45,EC002850,home,252.24,wallet,United Kingdom,United Kingdom,158,1014,windows,high,0,same_day,40,0
ORD00003423,2025-01-04 14:10:05,EC002770,fashion,,net_banking,Australia,Singapore,1364,219,ios,low,1,express,33,0
ORD00005306,2025-11-21 02:00:08,EC001770,home,490.29,net_banking,UAE,UAE,2113,12,mac,medium,2,standard,54,0
ORD00008624,2025-03-27 20:06:53,EC000049,books,262.41,wallet,India,India,490,285,android,medium,2,same_day,31,0
ORD00000889,20/02/2025,EC001954,home,231.9,credit_card,United States,United States,1714,154,other,medium,2,standard,42,0
ORD00004534,2025-08-19 00:15:22,EC001896,home,94.76,debit_card,UAE,UAE,1621,1670,android,low,1,same_day,10,0
ORD00004871,2025-10-17 10:22:38,EC001373,home,340.72,net_banking,India,India,2026,1481,other,medium,0,same_day,25,0
ORD00004393,2025-05-04 08:26:38,EC003884,sports,413.29,credit_card,India,India,158,423,other,high,0,express,38,0
ORD00005057,2025-08-25 06:58:33,EC003710,fashion,868.97,debit_card,Singapore,Singapore,3,377,other,low,2,standard,39,0
ORD00007083,2025-01-09 21:43:27,EC002779,electronics,208.41,net_banking,Australia,Australia,2171,835,android,low,3,standard,21,0
ORD00001952,2025-11-23 15:44:01,EC000335,books,463.48,credit_card,Singapore,Singapore,677,578,android,low,3,express,27,0
ORD00002149,2025-11-12 01:00:47,EC000198,home,171.72,net_banking,United Kingdom,United Kingdom,1079,293,android,medium,1,express,23,1
ORD00007084,2025-02-15 14:14:46,EC002123,electronics,895.14,wallet,United Kingdom,United Kingdom,635,727,other,medium,2,same_day,32,0
ORD00009574,2025-07-15 09:35:24,EC003720,home,510.38,upi,Singapore,Singapore,1295,263,mac,high,2,standard,47,0
ORD00006080,2025-05-08 04:03:25,EC002889,sports,282.6,wallet,UAE,UAE,86,102,mac,medium,3,same_day,41,0
ORD00002830,2025-11-24 22:53:37,EC002095,books,356.44,upi,Singapore,Singapore,1576,1025,ios,low,0,express,10,0
ORD00011871,2025-05-20 04:10:48,EC003936,beauty,297.62,upi,United States,United States,1193,662,mac,high,0,standard,33,0
ORD00005490,2025-07-17 10:20:08,EC003395,books,181.73,net_banking,United Kingdom,United Kingdom,1085,313,ios,medium,2,standard,41,0
ORD00000252,2025-07-26 22:18:06,EC003741,sports,886.37,net_banking,United States,United States,1363,1254,other,medium,3,express,35,0
ORD00001415,2025-06-17 09:08:25,EC000289,home,349.41,net_banking,Canada,Canada,134,1344,windows,low,1,express,12,0
ORD00011499,2025-09-03 14:21:21,EC000681,books,301.57,credit_card,Australia,Australia,432,149,other,low,0,same_day,9,0
ORD00001972,2025-12-03 22:08:41,EC003835,beauty,458.99,wallet,Germany,Germany,1115,1757,windows,medium,2,standard,36,0
ORD00001996,2025-05-10 08:52:23,EC000262,beauty,112.83,debit_card,United Kingdom,United Kingdom,1492,1011,ios,medium,3,express,42,0
ORD00002145,2025-06-17 00:44:36,EC003127,electronics,490.06,net_banking,Canada,Canada,1270,1688,windows,high,3,express,50,0
ORD00005211,2025-04-05 00:39:22,EC002112,books,736.71,net_banking,Singapore,Singapore,157,1091,windows,low,2,express,30,0
ORD00011314,2025-12-02 03:09:01,EC003630,books,100.04,debit_card,India,India,1062,1715,windows,medium,0,same_day,14,0
ORD00007000,2025-08-11 07:34:02,EC000578,beauty,658.89,wallet,Germany,Germany,2063,1317,mac,medium,0,express,15,0
ORD00009952,2025-11-08 05:48:59,EC002024,fashion,2073.97,wallet,Canada,Canada,952,231,other,high,2,same_day,51,1
ORD00011370,2025-08-06 06:10:37,EC003951,home,725.36,credit_card,Australia,Australia,313,1078,mac,medium,0,express,18,0
ORD00003109,2025-03-07 09:16:33,EC000165,fashion,477.73,upi,UAE,UAE,1713,505,other,medium,2,standard,40,0
ORD00005614,2025-02-10 01:01:41,EC003725,electronics,302.03,credit_card,United Kingdom,United Kingdom,1888,255,other,medium,1,express,21,0
ORD00002034,2025-03-17 22:34:56,EC002980,beauty,702.03,wallet,United States,United States,2094,162,mac,medium,3,same_day,37,0
ORD00004230,2025-10-25 23:27:50,EC001106,beauty,474.94,debit_card,Germany,Germany,604,1790,ios,low,3,same_day,,0
ORD00007110,2025-10-05 06:40:39,EC001868,home,82.18,net_banking,United States,United States,985,292,windows,low,0,same_day,15,0
ORD00000989,2025-04-11 09:28:18,EC002464,books,76.56,net_banking,India,India,1677,361,ios,low,2,standard,24,0
ORD00009584,2025-07-20 10:21:53,EC000871,home,232.24,debit_card,Canada,Canada,1033,1574,android,medium,2,express,41,0
ORD00005124,2025-06-10 18:23:58,EC002793,beauty,217.19,upi,Singapore,Singapore,641,14,windows,medium,1,same_day,30,0
ORD00010032,2025-12-18 20:45:35,EC001921,home,375.74,credit_card,India,Singapore,553,1505,ios,low,0,standard,27,0
ORD00008282,2025-07-26 16:29:55,EC002991,books,399.84,upi,Germany,Germany,367,219,android,low,3,same_day,26,0
ORD00010709,2025-08-04 01:46:43,EC001856,sports,934.82,net_banking,Singapore,Singapore,362,1402,android,medium,1,standard,18,0
ORD00003560,2025-11-24 01:08:23,EC004193,electronics,815.76,net_banking,Singapore,Singapore,1194,635,mac,high,0,standard,35,0
ORD00011034,2025-07-15 06:11:06,EC003103,fashion,270.99,net_banking,United Kingdom,United Kingdom,903,953,ios,low,2,express,25,0
ORD00001339,2025-10-03 07:42:19,EC003925,fashion,267.2,net_banking,United States,United States,484,1418,windows,medium,1,express,14,0
ORD00011541,2025-12-06 06:20:42,EC003311,books,555.91,debit_card,Germany,Germany,1387,281,ios,low,3,standard,23,0
ORD00000613,2025-02-28 08:26:05,EC000343,fashion,50,upi,United Kingdom,United Kingdom,1347,39,other,high,0,standard,40,0
ORD00004217,2025-07-01 18:59:38,EC002885,beauty,613.24,credit_card,Australia,Australia,100,978,android,low,1,same_day,7,0
ORD00003241,2025-07-24 12:46:09,EC000806,home,224.58,wallet,Australia,United Kingdom,1481,791,windows,medium,2,,52,0
ORD00000589,2025-09-23 10:38:09,EC000084,fashion,158.04,wallet,India,India,1402,351,mac,low,2,same_day,31,0
ORD00009821,2025-07-29 11:25:33,EC002740,home,425.33,upi,Canada,Canada,500,458,other,low,3,same_day,28,0
ORD00002555,2025-01-08 16:05:35,EC000778,home,61.08,upi,Singapore,Singapore,460,1797,windows,low,1,standard,11,0
ORD00006171,2025-07-29 11:03:15,EC001625,home,377.03,net_banking,Germany,Germany,1417,1796,mac,,1,standard,14,0
ORD00010636,2025-03-11 06:26:19,EC004068,home,152.41,credit_card,UAE,UAE,1882,496,android,low,1,same_day,14,0
ORD00001599,2025-02-10 09:31:15,EC000008,electronics,229.54,upi,India,India,508,1190,other,high,2,standard,48,0
